Date,Adj Close,Rtn,Scaled rtns,,Mean,-4.84162E-05,,,Count,4976
2010/2/24,1.541711,-0.001865217,-0.301117103,,,,,,,
2010/2/25,1.52439,-0.01123492,-1.854054022,,,,,,,
2010/2/26,1.523902,-0.000320128,-0.045033586,,,,,,,
2010/3/1,1.497881,-0.017075245,-2.822030954,,,,,,,
2010/3/2,1.50281,0.003290649,0.553417458,,,,,,,
2010/3/3,1.5103,0.004983997,0.834073398,,,,,,,
2010/3/4,1.503601,-0.004435543,-0.727123447,,,,,,,
2010/3/5,1.513294,0.006446524,1.076473063,,,,,,,
2010/3/8,1.504189,-0.006016676,-0.989180934,,,,,,,
2010/3/9,1.501637,-0.001696595,-0.273169621,,,,,,,
2010/3/10,1.497006,-0.003083968,-0.503113075,,,,,,,
2010/3/11,1.507205,0.006812932,1.137201603,,,,,,,
2010/3/12,1.521607,0.009555435,1.591744825,,,,,,,
2010/3/15,1.505435,-0.010628237,-1.753502219,,,,,,,
2010/3/16,1.523693,0.012128056,2.018131625,,,,,,,
2010/3/17,1.531792,0.005315375,0.888996166,,,,,,,
2010/3/18,1.525367,-0.004194434,-0.687161996,,,,,,,
2010/3/19,1.501795,-0.01545333,-2.553214388,,,,,,,
2010/3/22,1.510802,0.00599749,1.002049991,,,,,,,
2010/3/23,1.502133,-0.005738012,-0.942995056,,,,,,,
2010/3/24,1.489891,-0.008149744,-1.342716201,,,,,,,
2010/3/25,1.484494,-0.003622413,-0.592355079,,,,,,,
2010/3/26,1.489802,0.003575629,0.600650207,,,,,,,
2010/3/29,1.498195,0.005633635,0.941744548,,,,,,,
2010/3/30,1.507409,0.006150067,1.027338238,,,,,,,
2010/3/31,1.518372,0.007272744,1.213410997,,,,,,,
2010/4/1,1.529192,0.007126053,1.189098438,,,,,,,
2010/4/2,1.521005,-0.005353808,-0.879316948,,,,,,,
2010/4/5,1.5298,0.005782361,0.966394511,,,,,,,
2010/4/6,1.527091,-0.00177082,-0.285471593,,,,,,,
2010/4/7,1.524204,-0.001890523,-0.305311175,,,,,,,
2010/4/8,1.528304,0.002689929,0.453853981,,,,,,,
2010/4/9,1.536996,0.00568735,0.95064739,,,,,,,
2010/4/12,1.537397,0.000260899,0.051265909,,,,,,,
2010/4/13,1.537775,0.00024587,0.048775098,,,,,,,
2010/4/14,1.547221,0.006142641,1.026107435,,,,,,,
2010/4/15,1.546551,-0.000433034,-0.063746722,,,,,,,
2010/4/16,1.536405,-0.006560404,-1.079298585,,,,,,,
2010/4/19,1.533531,-0.001870601,-0.30200929,,,,,,,
2010/4/20,1.536382,0.001859108,0.316153582,,,,,,,
2010/4/21,1.541331,0.003221204,0.541907711,,,,,,,
2010/4/22,1.537397,-0.00255234,-0.415000883,,,,,,,
2010/4/23,1.538201,0.000522962,0.094700352,,,,,,,
2010/4/26,1.54679,0.005583796,0.933484233,,,,,,,
2010/4/27,1.524762,-0.014241106,-2.352299994,,,,,,,
2010/4/28,1.520427,-0.002843067,-0.463186075,,,,,,,
2010/4/29,1.535603,0.009981407,1.662345392,,,,,,,
2010/4/30,1.530011,-0.003641566,-0.595529596,,,,,,,
2010/5/3,1.524925,-0.003324159,-0.542922461,,,,,,,
2010/5/4,1.512791,-0.007957113,-1.310789365,,,,,,,
2010/5/5,1.509799,-0.001977801,-0.319776773,,,,,,,
2010/5/6,1.486392,-0.015503388,-2.561511006,,,,,,,
2010/5/7,1.478306,-0.005440019,-0.893605541,,,,,,,
2010/5/10,1.486193,0.005335161,0.89227541,,,,,,,
2010/5/11,1.492092,0.003969202,0.665881049,,,,,,,
2010/5/12,1.483701,-0.005623648,-0.924040317,,,,,,,
2010/5/13,1.46139,-0.015037396,-2.484277397,,,,,,,
2010/5/14,1.453805,-0.005190264,-0.852211174,,,,,,,
2010/5/17,1.448016,-0.003981965,-0.651947307,,,,,,,
2010/5/18,1.429674,-0.012666987,-2.091405163,,,,,,,
2010/5/19,1.44167,0.008390724,1.398705268,,,,,,,
2010/5/20,1.434844,-0.004734787,-0.776720246,,,,,,,
2010/5/21,1.4481,0.009238635,1.539238248,,,,,,,
2010/5/24,1.440901,-0.004971342,-0.815926935,,,,,,,
2010/5/25,1.441504,0.000418488,0.077384853,,,,,,,
2010/5/26,1.438394,-0.002157469,-0.349554922,,,,,,,
2010/5/27,1.456049,0.012274106,2.042337938,,,,,,,
2010/5/28,1.445296,-0.007385054,-1.215976163,,,,,,,
2010/5/31,1.452201,0.004777568,0.799859871,,,,,,,
2010/6/1,1.466706,0.009988287,1.663485719,,,,,,,
2010/6/2,1.465008,-0.001157696,-0.183852349,,,,,,,
2010/6/3,1.4634,-0.001097605,-0.173892802,,,,,,,
2010/6/4,1.445797,-0.012028837,-1.985637994,,,,,,,
2010/6/7,1.447408,0.001114264,0.192702972,,,,,,,
2010/6/8,1.444899,-0.001733444,-0.279276851,,,,,,,
2010/6/9,1.454799,0.00685169,1.143625369,,,,,,,
2010/6/10,1.470848,0.011031765,1.836431994,,,,,,,
2010/6/11,1.455202,-0.010637401,-1.755021045,,,,,,,
2010/6/14,1.4736,0.012642918,2.103465033,,,,,,,
2010/6/15,1.479991,0.004336998,0.726839649,,,,,,,
2010/6/16,1.4736,-0.00431827,-0.707686572,,,,,,,
2010/6/17,1.481591,0.005422774,0.906796495,,,,,,,
2010/6/18,1.482997,0.00094898,0.165308682,,,,,,,
2010/6/21,1.475993,-0.004722869,-0.774744934,,,,,,,
2010/6/22,1.482008,0.004075223,0.683452952,,,,,,,
2010/6/23,1.496804,0.009983752,1.662734092,,,,,,,
2010/6/24,1.493206,-0.002403788,-0.390379975,,,,,,,
2010/6/25,1.506796,0.009101222,1.51646346,,,,,,,
2010/6/28,1.50989,0.002053364,0.348349521,,,,,,,
2010/6/29,1.505344,-0.003010815,-0.490988788,,,,,,,
2010/6/30,1.494433,-0.007248177,-1.193290217,,,,,,,
2010/7/1,1.516576,0.014816991,2.463796363,,,,,,,
2010/7/2,1.520496,0.00258477,0.436424944,,,,,,,
2010/7/5,1.513203,-0.004796461,-0.786942179,,,,,,,
2010/7/6,1.514394,0.000787072,0.138474066,,,,,,,
2010/7/7,1.517842,0.002276818,0.38538497,,,,,,,
2010/7/8,1.515496,-0.001545615,-0.248146176,,,,,,,
2010/7/9,1.506796,-0.005740695,-0.943439704,,,,,,,
2010/7/12,1.502404,-0.002914794,-0.47507419,,,,,,,
2010/7/13,1.518511,0.010720818,1.784895654,,,,,,,
2010/7/14,1.526811,0.005465881,0.913940988,,,,,,,
2010/7/15,1.544306,0.011458524,1.907163165,,,,,,,
2010/7/16,1.53069,-0.008816905,-1.453291646,,,,,,,
2010/7/19,1.522557,-0.00531329,-0.872601538,,,,,,,
2010/7/20,1.528725,0.00405108,0.679451532,,,,,,,
2010/7/21,1.518395,-0.006757265,-1.111926317,,,,,,,
2010/7/22,1.527207,0.005803496,0.969897506,,,,,,,
2010/7/23,1.543901,0.010931066,1.819742138,,,,,,,
2010/7/26,1.548995,0.003299434,0.554873613,,,,,,,
2010/7/27,1.558798,0.00632862,1.056931538,,,,,,,
2010/7/28,1.559406,0.000390044,0.072670532,,,,,,,
2010/7/29,1.561232,0.001170959,0.202099512,,,,,,,
2010/7/30,1.5688,0.004847454,0.811442753,,,,,,,
2010/8/2,1.588992,0.012870984,2.141264731,,,,,,,
2010/8/3,1.594591,0.003523617,0.592029783,,,,,,,
2010/8/4,1.594591,0,0.008024519,,,,,,,
2010/8/5,1.589193,-0.003385194,-0.553038412,,,,,,,
2010/8/6,1.589143,-3.14625E-05,0.002809915,,,,,,,
2010/8/9,1.597801,0.00544822,0.911013825,,,,,,,
2010/8/10,1.590609,-0.004501186,-0.738003252,,,,,,,
2010/8/11,1.585791,-0.003029029,-0.49400744,,,,,,,
2010/8/12,1.563282,-0.014194178,-2.344522201,,,,,,,
2010/8/13,1.558774,-0.002883677,-0.469916807,,,,,,,
2010/8/16,1.560306,0.000982824,0.170917968,,,,,,,
2010/8/17,1.564602,0.002753306,0.464358174,,,,,,,
2010/8/18,1.557802,-0.004346153,-0.712308025,,,,,,,
2010/8/19,1.559892,0.001341634,0.230387268,,,,,,,
2010/8/20,1.557705,-0.00140202,-0.224346657,,,,,,,
2010/8/23,1.554509,-0.002051736,-0.332030791,,,,,,,
2010/8/24,1.549619,-0.003145688,-0.513342581,,,,,,,
2010/8/25,1.541093,-0.005501998,-0.903877968,,,,,,,
2010/8/26,1.547221,0.003976399,0.667073835,,,,,,,
2010/8/27,1.552,0.003088764,0.519956999,,,,,,,
2010/8/30,1.553398,0.000900773,0.157318899,,,,,,,
2010/8/31,1.546599,-0.004376856,-0.717396782,,,,,,,
2010/9/1,1.53499,-0.007506147,-1.236046264,,,,,,,
2010/9/2,1.544807,0.006395481,1.068013243,,,,,,,
2010/9/3,1.539598,-0.003371942,-0.550842052,,,,,,,
2010/9/6,1.544998,0.003507409,0.589343397,,,,,,,
2010/9/7,1.539504,-0.003555992,-0.581346447,,,,,,,
2010/9/8,1.534872,-0.003008761,-0.490648342,,,,,,,
2010/9/9,1.547389,0.008155077,1.359649138,,,,,,,
2010/9/10,1.542591,-0.003100707,-0.505887462,,,,,,,
2010/9/13,1.53709,-0.003566078,-0.583018179,,,,,,,
2010/9/14,1.542805,0.003718065,0.624257506,,,,,,,
2010/9/15,1.553398,0.006866065,1.146007952,,,,,,,
2010/9/16,1.563404,0.006441363,1.075617628,,,,,,,
2010/9/17,1.562817,-0.000375463,-0.054204776,,,,,,,
2010/9/20,1.564602,0.001142168,0.197327782,,,,,,,
2010/9/21,1.554823,-0.006250152,-1.027877238,,,,,,,
2010/9/22,1.561695,0.004419796,0.740562588,,,,,,,
2010/9/23,1.564602,0.001861439,0.316539898,,,,,,,
2010/9/24,1.56789,0.002101493,0.356326491,,,,,,,
2010/9/27,1.583105,0.009704125,1.616388621,,,,,,,
2010/9/28,1.581003,-0.00132777,-0.212040491,,,,,,,
2010/9/29,1.580303,-0.000442757,-0.065358124,,,,,,,
2010/9/30,1.579579,-0.00045814,-0.06790772,,,,,,,
2010/10/1,1.57166,-0.005013361,-0.822891241,,,,,,,
2010/10/4,1.582003,0.00658094,1.098751181,,,,,,,
2010/10/5,1.582429,0.000269279,0.05265487,,,,,,,
2010/10/6,1.589143,0.004242844,0.711234633,,,,,,,
2010/10/7,1.586496,-0.001665678,-0.268045323,,,,,,,
2010/10/8,1.588007,0.000952413,0.165877755,,,,,,,
2010/10/11,1.594871,0.004322399,0.724420049,,,,,,,
2010/10/12,1.589295,-0.003496208,-0.571437811,,,,,,,
2010/10/13,1.581103,-0.005154487,-0.846281431,,,,,,,
2010/10/14,1.590508,0.005948379,0.993910389,,,,,,,
2010/10/15,1.60064,0.006370292,1.063838304,,,,,,,
2010/10/18,1.597904,-0.001709316,-0.275277997,,,,,,,
2010/10/19,1.589396,-0.005324475,-0.874455339,,,,,,,
2010/10/20,1.570302,-0.012013369,-1.983074265,,,,,,,
2010/10/21,1.58451,0.009047941,1.507632591,,,,,,,
2010/10/22,1.571191,-0.008405753,-1.385147166,,,,,,,
2010/10/25,1.56789,-0.002100954,-0.340188132,,,,,,,
2010/10/26,1.570969,0.001963786,0.333502868,,,,,,,
2010/10/27,1.585012,0.008939069,1.489588071,,,,,,,
2010/10/28,1.577412,-0.004794916,-0.786686148,,,,,,,
2010/10/29,1.577412,0,0.008024519,,,,,,,
2010/11/1,1.604802,0.017363885,2.885919201,,,,,,,
2010/11/2,1.605987,0.000738409,0.130408591,,,,,,,
2010/11/3,1.603232,-0.001715456,-0.276295593,,,,,,,
2010/11/4,1.610695,0.004654972,0.779540762,,,,,,,
2010/11/5,1.627604,0.010497953,1.747957893,,,,,,,
2010/11/8,1.620956,-0.004084532,-0.668946796,,,,,,,
2010/11/9,1.611629,-0.005754012,-0.945646873,,,,,,,
2010/11/10,1.6,-0.007215681,-1.187904217,,,,,,,
2010/11/11,1.612227,0.007641875,1.274590837,,,,,,,
2010/11/12,1.610565,-0.001030872,-0.162832503,,,,,,,
2010/11/15,1.612903,0.001451664,0.248623761,,,,,,,
2010/11/16,1.604312,-0.005326421,-0.874777817,,,,,,,
2010/11/17,1.588714,-0.009722548,-1.603393029,,,,,,,
2010/11/18,1.592103,0.002133172,0.361576969,,,,,,,
2010/11/19,1.605188,0.008218689,1.370192198,,,,,,,
2010/11/22,1.600435,-0.002961024,-0.482736336,,,,,,,
2010/11/23,1.594667,-0.00360402,-0.589306703,,,,,,,
2010/11/24,1.580503,-0.008882105,-1.464097863,,,,,,,
2010/11/25,1.579005,-0.0009478,-0.149064017,,,,,,,
2010/11/26,1.57597,-0.001922097,-0.310544248,,,,,,,
2010/11/29,1.559016,-0.010757819,-1.774979152,,,,,,,
2010/11/30,1.555621,-0.002177656,-0.352900685,,,,,,,
2010/12/1,1.556808,0.000763039,0.134490853,,,,,,,
2010/12/2,1.561036,0.002715813,0.458144124,,,,,,,
2010/12/3,1.55909,-0.001246608,-0.198588613,,,,,,,
2010/12/6,1.57679,0.011352776,1.889636567,,,,,,,
2010/12/7,1.57087,-0.003754463,-0.614241169,,,,,,,
2010/12/8,1.575324,0.002835371,0.477959714,,,,,,,
2010/12/9,1.579654,0.002748641,0.463584968,,,,,,,
2010/12/10,1.577511,-0.001356626,-0.216823054,,,,,,,
2010/12/13,1.579904,0.001516947,0.259443642,,,,,,,
2010/12/14,1.586194,0.003981255,0.667878668,,,,,,,
2010/12/15,1.576392,-0.006179572,-1.016179321,,,,,,,
2010/12/16,1.556081,-0.012884486,-2.127453417,,,,,,,
2010/12/17,1.563282,0.004627651,0.775012602,,,,,,,
2010/12/20,1.551301,-0.007664004,-1.262209517,,,,,,,
2010/12/21,1.55082,-0.000310062,-0.04336529,,,,,,,
2010/12/22,1.546599,-0.002721786,-0.443084971,,,,,,,
2010/12/23,1.540405,-0.004004917,-0.655751381,,,,,,,
2010/12/24,1.54464,0.002749277,0.463690389,,,,,,,
2010/12/27,1.541378,-0.002111819,-0.341988891,,,,,,,
2010/12/28,1.544211,0.001837966,0.312649436,,,,,,,
2010/12/29,1.535579,-0.00558991,-0.918448539,,,,,,,
2010/12/30,1.550195,0.009518234,1.58557903,,,,,,,
2010/12/31,1.54371,-0.004183345,-0.685324097,,,,,,,
2011/1/3,1.557244,0.008767191,1.461100953,,,,,,,
2011/1/4,1.548971,-0.005312591,-0.872485623,,,,,,,
2011/1/5,1.559795,0.006987865,1.166195026,,,,,,,
2011/1/6,1.551205,-0.005507134,-0.90472927,,,,,,,
2011/1/7,1.545094,-0.003939518,-0.644912199,,,,,,,
2011/1/10,1.554002,0.005765345,0.963574278,,,,,,,
2011/1/11,1.558992,0.003211064,0.540227101,,,,,,,
2011/1/12,1.560793,0.001155234,0.199493238,,,,,,,
2011/1/13,1.574927,0.009055653,1.508910784,,,,,,,
2011/1/14,1.584284,0.005941228,0.992725127,,,,,,,
2011/1/17,1.588133,0.002429489,0.41068859,,,,,,,
2011/1/18,1.590002,0.001176854,0.203076532,,,,,,,
2011/1/19,1.596297,0.003959115,0.664209172,,,,,,,
2011/1/20,1.597419,0.000702877,0.124519487,,,,,,,
2011/1/21,1.590989,-0.004025243,-0.659120321,,,,,,,
2011/1/24,1.599386,0.005277849,0.882776594,,,,,,,
2011/1/25,1.598644,-0.000463928,-0.068867031,,,,,,,
2011/1/26,1.582003,-0.010409447,-1.71723989,,,,,,,
2011/1/27,1.592991,0.006945625,1.159194227,,,,,,,
2011/1/28,1.592686,-0.000191464,-0.023708728,,,,,,,
2011/1/31,1.58293,-0.006125501,-1.007217616,,,,,,,
2011/2/1,1.603001,0.012679651,2.109553124,,,,,,,
2011/2/2,1.613606,0.006615716,1.104515047,,,,,,,
2011/2/3,1.620483,0.004261883,0.7143901,,,,,,,
2011/2/4,1.61345,-0.004340064,-0.711298805,,,,,,,
2011/2/7,1.609969,-0.002157489,-0.349558195,,,,,,,
2011/2/8,1.612903,0.001822395,0.310068789,,,,,,,
2011/2/9,1.606632,-0.003888021,-0.636377,,,,,,,
2011/2/10,1.61015,0.002189674,0.370941615,,,,,,,
2011/2/11,1.60971,-0.000273266,-0.037266734,,,,,,,
2011/2/14,1.600307,-0.005841425,-0.96013473,,,,,,,
2011/2/15,1.602821,0.001570949,0.268393938,,,,,,,
2011/2/16,1.613658,0.006761204,1.128628225,,,,,,,
2011/2/17,1.609295,-0.002703795,-0.440103111,,,,,,,
2011/2/18,1.617809,0.005290515,0.884875897,,,,,,,
2011/2/21,1.625091,0.004501149,0.754046171,,,,,,,
2011/2/22,1.622797,-0.001411613,-0.225936623,,,,,,,
2011/2/23,1.616005,-0.004185366,-0.685659174,,,,,,,
2011/2/24,1.623508,0.004642931,0.777545121,,,,,,,
2011/2/25,1.61444,-0.005585436,-0.917707069,,,,,,,
2011/2/28,1.610047,-0.002721067,-0.442965882,,,,,,,
2011/3/1,1.627048,0.010559319,1.758128764,,,,,,,
2011/3/2,1.626281,-0.000471406,-0.070106412,,,,,,,
2011/3/3,1.633293,0.004311678,0.722643133,,,,,,,
2011/3/4,1.627445,-0.003580497,-0.585407899,,,,,,,
2011/3/7,1.626836,-0.000374206,-0.053996511,,,,,,,
2011/3/8,1.619853,-0.004292381,-0.703395812,,,,,,,
2011/3/9,1.616344,-0.002166246,-0.351009638,,,,,,,
2011/3/10,1.62001,0.002268082,0.383936935,,,,,,,
2011/3/11,1.606606,-0.008274023,-1.363314169,,,,,,,
2011/3/14,1.607149,0.00033798,0.064041339,,,,,,,
2011/3/15,1.617207,0.006258287,1.045274639,,,,,,,
2011/3/16,1.6072,-0.006187829,-1.017547803,,,,,,,
2011/3/17,1.59913,-0.005021155,-0.824182962,,,,,,,
2011/3/18,1.614335,0.009508295,1.583931787,,,,,,,
2011/3/21,1.622297,0.004932062,0.825465705,,,,,,,
2011/3/22,1.630869,0.005283866,0.883773826,,,,,,,
2011/3/23,1.636019,0.003157826,0.531403354,,,,,,,
2011/3/24,1.624907,-0.006792097,-1.117699401,,,,,,,
2011/3/25,1.612201,-0.007819524,-1.287985461,,,,,,,
2011/3/28,1.60041,-0.007313604,-1.204134111,,,,,,,
2011/3/29,1.599079,-0.000831662,-0.129815334,,,,,,,
2011/3/30,1.600999,0.001200691,0.207027377,,,,,,,
2011/3/31,1.607407,0.004002501,0.671400049,,,,,,,
2011/4/1,1.603412,-0.002485369,-0.403901223,,,,,,,
2011/4/4,1.612071,0.005400359,0.903081357,,,,,,,
2011/4/5,1.613059,0.000612876,0.109602783,,,,,,,
2011/4/6,1.630098,0.01056316,1.758765328,,,,,,,
2011/4/7,1.632493,0.001469237,0.251536206,,,,,,,
2011/4/8,1.63212,-0.000228485,-0.029844626,,,,,,,
2011/4/11,1.637412,0.003242409,0.545422158,,,,,,,
2011/4/12,1.634494,-0.001782081,-0.287337959,,,,,,,
2011/4/13,1.625699,-0.00538087,-0.883802278,,,,,,,
2011/4/14,1.626889,0.000731993,0.129345197,,,,,,,
2011/4/18,1.631401,0.002773391,0.467687123,,,,,,,
2011/4/19,1.626122,-0.003235869,-0.528289244,,,,,,,
2011/4/20,1.63244,0.003885317,0.651978009,,,,,,,
2011/4/21,1.639479,0.00431195,0.72268825,,,,,,,
2011/4/22,1.651473,0.007315739,1.220536926,,,,,,,
2011/4/25,1.652811,0.000810186,0.142304924,,,,,,,
2011/4/26,1.650192,-0.001584573,-0.254603046,,,,,,,
2011/4/27,1.650901,0.000429647,0.079234319,,,,,,,
2011/4/28,1.662787,0.007199705,1.201305449,,,,,,,
2011/4/29,1.665002,0.001332101,0.228807257,,,,,,,
2011/5/2,1.668808,0.002285883,0.386887376,,,,,,,
2011/5/3,1.666,-0.001682638,-0.270856357,,,,,,,
2011/5/4,1.649648,-0.009815126,-1.618736983,,,,,,,
2011/5/5,1.649702,3.27343E-05,0.013449903,,,,,,,
2011/5/6,1.638592,-0.00673455,-1.108161459,,,,,,,
2011/5/9,1.635804,-0.001701461,-0.273976023,,,,,,,
2011/5/10,1.641174,0.003282789,0.552114871,,,,,,,
2011/5/11,1.63701,-0.002537208,-0.412493003,,,,,,,
2011/5/12,1.636742,-0.000163713,-0.019109333,,,,,,,
2011/5/13,1.628399,-0.005097321,-0.836806831,,,,,,,
2011/5/16,1.617599,-0.006632281,-1.091211455,,,,,,,
2011/5/17,1.620929,0.002058607,0.349218506,,,,,,,
2011/5/18,1.625303,0.002698453,0.455266736,,,,,,,
2011/5/19,1.616501,-0.005415606,-0.889559335,,,,,,,
2011/5/20,1.623192,0.004139187,0.694054439,,,,,,,
2011/5/23,1.621429,-0.001086132,-0.171991197,,,,,,,
2011/5/24,1.610877,-0.00650784,-1.070586495,,,,,,,
2011/5/25,1.61849,0.004725997,0.791312484,,,,,,,
2011/5/26,1.627975,0.005860401,0.979328838,,,,,,,
2011/5/27,1.638538,0.006488429,1.083418381,,,,,,,
2011/5/30,1.651119,0.007678186,1.280609078,,,,,,,
2011/5/31,1.648777,-0.001418432,-0.22706676,,,,,,,
2011/6/1,1.646497,-0.001382843,-0.22116826,,,,,,,
2011/6/2,1.633427,-0.007938065,-1.307632383,,,,,,,
2011/6/3,1.636152,0.001668272,0.284524294,,,,,,,
2011/6/6,1.645413,0.005660232,0.946152828,,,,,,,
2011/6/7,1.635724,-0.005888491,-0.967935521,,,,,,,
2011/6/8,1.644304,0.005245384,0.877395755,,,,,,,
2011/6/9,1.640797,-0.002132817,-0.345469164,,,,,,,
2011/6/10,1.636554,-0.002585938,-0.420569576,,,,,,,
2011/6/13,1.622613,-0.008518509,-1.403835343,,,,,,,
2011/6/14,1.637412,0.009120474,1.519654246,,,,,,,
2011/6/15,1.637733,0.000196041,0.040516416,,,,,,,
2011/6/16,1.619591,-0.011077508,-1.827964448,,,,,,,
2011/6/17,1.616109,-0.002149926,-0.348304684,,,,,,,
2011/6/20,1.617809,0.001051909,0.182368227,,,,,,,
2011/6/21,1.620693,0.001782658,0.303482696,,,,,,,
2011/6/22,1.622534,0.001135934,0.196294482,,,,,,,
2011/6/23,1.605987,-0.010198245,-1.682235292,,,,,,,
2011/6/24,1.602615,-0.002099643,-0.339970914,,,,,,,
2011/6/27,1.596297,-0.003942307,-0.645374417,,,,,,,
2011/6/28,1.599002,0.001694547,0.288879142,,,,,,,
2011/6/29,1.598798,-0.00012758,-0.013120552,,,,,,,
2011/6/30,1.607588,0.00549788,0.919244604,,,,,,,
2011/7/1,1.604802,-0.001733031,-0.279208498,,,,,,,
2011/7/4,1.606813,0.001253114,0.215715969,,,,,,,
2011/7/5,1.60971,0.001802948,0.306845553,,,,,,,
2011/7/6,1.606787,-0.001815855,-0.292935758,,,,,,,
2011/7/7,1.600896,-0.003666323,-0.599632778,,,,,,,
2011/7/8,1.598108,-0.001741525,-0.280616237,,,,,,,
2011/7/11,1.60259,0.002804566,0.472854072,,,,,,,
2011/7/12,1.590811,-0.007349977,-1.210162586,,,,,,,
2011/7/13,1.591824,0.000636782,0.113564951,,,,,,,
2011/7/14,1.616815,0.0156996,2.610080232,,,,,,,
2011/7/15,1.614909,-0.001178861,-0.187360189,,,,,,,
2011/7/18,1.611188,-0.002304155,-0.373866653,,,,,,,
2011/7/19,1.605832,-0.003324255,-0.542938379,,,,,,,
2011/7/20,1.61371,0.004905868,0.821124355,,,,,,,
2011/7/21,1.615927,0.001373853,0.235727234,,,,,,,
2011/7/22,1.632333,0.010152686,1.690733352,,,,,,,
2011/7/25,1.631508,-0.000505412,-0.075742525,,,,,,,
2011/7/26,1.628081,-0.002100511,-0.34011466,,,,,,,
2011/7/27,1.642603,0.008919704,1.48637848,,,,,,,
2011/7/28,1.632733,-0.006008756,-0.987868173,,,,,,,
2011/7/29,1.636849,0.002520927,0.425843534,,,,,,,
2011/8/1,1.641201,0.002658767,0.448689231,,,,,,,
2011/8/2,1.630922,-0.006263096,-1.030022672,,,,,,,
2011/8/3,1.627869,-0.001871947,-0.302232501,,,,,,,
2011/8/4,1.643412,0.009548066,1.590523354,,,,,,,
2011/8/5,1.623587,-0.012063317,-1.991352734,,,,,,,
2011/8/8,1.641659,0.01113091,1.852864311,,,,,,,
2011/8/9,1.632014,-0.005875154,-0.965725064,,,,,,,
2011/8/10,1.631481,-0.00032659,-0.046104646,,,,,,,
2011/8/11,1.611811,-0.01205653,-1.990227885,,,,,,,
2011/8/12,1.622797,0.006815936,1.137699432,,,,,,,
2011/8/15,1.629328,0.004024533,0.67505164,,,,,,,
2011/8/16,1.638592,0.00568578,0.950387094,,,,,,,
2011/8/17,1.644088,0.003354099,0.563933767,,,,,,,
2011/8/18,1.654096,0.006087265,1.016929444,,,,,,,
2011/8/19,1.650792,-0.001997466,-0.323035954,,,,,,,
2011/8/22,1.647799,-0.001813069,-0.29247402,,,,,,,
2011/8/23,1.646605,-0.000724603,-0.112071357,,,,,,,
2011/8/24,1.649811,0.001947036,0.330726843,,,,,,,
2011/8/25,1.63701,-0.007759071,-1.277965824,,,,,,,
2011/8/26,1.62832,-0.005308459,-0.871800786,,,,,,,
2011/8/29,1.635002,0.004103616,0.688158884,,,,,,,
2011/8/30,1.641497,0.003972472,0.666423079,,,,,,,
2011/8/31,1.630763,-0.006539153,-1.075776368,,,,,,,
2011/9/1,1.625144,-0.003445626,-0.563054477,,,,,,,
2011/9/2,1.618804,-0.003901193,-0.638560166,,,,,,,
2011/9/5,1.617207,-0.000986531,-0.155483347,,,,,,,
2011/9/6,1.609995,-0.00445954,-0.731100852,,,,,,,
2011/9/7,1.59482,-0.009425495,-1.554159451,,,,,,,
2011/9/8,1.598593,0.002365784,0.400130202,,,,,,,
2011/9/9,1.59775,-0.000527339,-0.079376736,,,,,,,
2011/9/12,1.585691,-0.007547489,-1.242898181,,,,,,,
2011/9/13,1.585867,0.000110993,0.026420465,,,,,,,
2011/9/14,1.578607,-0.004577937,-0.750724012,,,,,,,
2011/9/15,1.576989,-0.001024954,-0.161851665,,,,,,,
2011/9/16,1.579305,0.001468622,0.251434228,,,,,,,
2011/9/19,1.572401,-0.004371543,-0.716516165,,,,,,,
2011/9/20,1.565999,-0.00407148,-0.666783699,,,,,,,
2011/9/21,1.573416,0.004736274,0.793015747,,,,,,,
2011/9/22,1.55082,-0.01436111,-2.372189499,,,,,,,
2011/9/23,1.536169,-0.00944726,-1.557766796,,,,,,,
2011/9/26,1.549331,0.008568068,1.428098253,,,,,,,
2011/9/27,1.555258,0.003825522,0.642067533,,,,,,,
2011/9/28,1.563991,0.005615146,0.938680175,,,,,,,
2011/9/29,1.557608,-0.004081226,-0.668398844,,,,,,,
2011/9/30,1.559941,0.001497809,0.256271843,,,,,,,
2011/10/3,1.558312,-0.00104427,-0.165053101,,,,,,,
2011/10/4,1.543591,-0.00944676,-1.557683956,,,,,,,
2011/10/5,1.54703,0.002227922,0.377280844,,,,,,,
2011/10/6,1.546599,-0.000278598,-0.038150442,,,,,,,
2011/10/7,1.543448,-0.002037374,-0.329650305,,,,,,,
2011/10/10,1.553302,0.006384407,1.066177745,,,,,,,
2011/10/11,1.565827,0.008063467,1.344465665,,,,,,,
2011/10/12,1.558895,-0.004427054,-0.72571647,,,,,,,
2011/10/13,1.574778,0.010188627,1.696690198,,,,,,,
2011/10/14,1.574506,-0.000172723,-0.020602595,,,,,,,
2011/10/17,1.582629,0.005159078,0.863091504,,,,,,,
2011/10/18,1.574506,-0.005132599,-0.842653749,,,,,,,
2011/10/19,1.57087,-0.002309296,-0.374718747,,,,,,,
2011/10/20,1.57771,0.004354275,0.729703175,,,,,,,
2011/10/21,1.579604,0.001200474,0.206991405,,,,,,,
2011/10/24,1.594311,0.009310561,1.551159344,,,,,,,
2011/10/25,1.599667,0.003359445,0.564819781,,,,,,,
2011/10/26,1.599846,0.000111898,0.02657057,,,,,,,
2011/10/27,1.595965,-0.002425858,-0.394037887,,,,,,,
